DOMINIO,UBIGEO,CONGLOME,VIVIENDA,HOGAR,TuvoTrabajo,Educacion,Sexo,Edad,TrabajaPerú,FACTOR07,Situación de Vulnerabilidad
Sierra Norte,061004,016066,026,11,1,Primaria Incompleta,Hombre,68,0,352.576293945313,Pobre No Extremo
Sierra Norte,061004,016066,026,11,1,Primaria Incompleta,Mujer,66,0,352.576293945313,Pobre No Extremo
Sierra Norte,061004,016066,027,11,0,Sin Nivel,Hombre,83,0,352.576293945313,Vulnerable No Pobre
Sierra Norte,061004,016066,028,11,1,Superior No Universitaria Completa,Hombre,42,0,352.576293945313,Pobre Extremo
Sierra Norte,061004,016066,028,11,1,Primaria Completa,Mujer,33,0,352.576293945313,Pobre Extremo
Sierra Norte,061004,016066,104,11,1,Sin Nivel,Mujer,73,0,352.576293945313,Pobre Extremo
Sierra Norte,061004,016066,105,11,1,Primaria Incompleta,Hombre,76,0,352.576293945313,Pobre Extremo
Sierra Norte,061004,016066,105,11,1,Sin Nivel,Mujer,76,0,352.576293945313,Pobre Extremo
Sierra Norte,061004,016066,106,11,1,Primaria Incompleta,Mujer,78,0,352.576293945313,Pobre No Extremo
Sierra Norte,061004,016066,108,11,1,Sin Nivel,Mujer,78,0,352.576293945313,Pobre Extremo
Sierra Norte,061006,016074,026,11,1,Primaria Incompleta,Hombre,63,0,352.102783203125,Pobre Extremo
Sierra Norte,061006,016074,026,11,1,Primaria Incompleta,Mujer,59,0,352.102783203125,Pobre Extremo
Sierra Norte,061006,016074,027,11,1,Primaria Incompleta,Hombre,53,0,352.102783203125,Vulnerable No Pobre
Sierra Norte,061006,016074,027,11,1,Primaria Incompleta,Mujer,41,0,352.102783203125,Vulnerable No Pobre
Sierra Norte,061006,016074,029,11,1,Primaria Completa,Hombre,43,0,352.102783203125,Vulnerable No Pobre
Sierra Norte,061006,016074,029,11,1,Primaria Completa,Mujer,39,0,352.102783203125,Vulnerable No Pobre
Sierra Norte,061006,016074,077,11,1,Primaria Incompleta,Hombre,74,0,352.102783203125,Pobre No Extremo
Sierra Norte,061006,016074,077,11,1,Sin Nivel,Mujer,76,0,352.102783203125,Pobre No Extremo
Sierra Norte,061006,016074,082,11,1,Secundaria Completa,Hombre,38,0,352.102783203125,Pobre No Extremo
Sierra Norte,061006,016074,082,11,1,Sin Nivel,Mujer,34,0,352.102783203125,Pobre No Extremo
Sierra Norte,061006,016074,084,11,1,Primaria Completa,Hombre,66,0,352.102783203125,Vulnerable No Pobre
Sierra Norte,061006,016074,084,11,1,Primaria Completa,Mujer,59,0,352.102783203125,Vulnerable No Pobre
Sierra Norte,061006,016074,086,11,1,Sin Nivel,Hombre,75,0,352.102783203125,Pobre Extremo
Sierra Norte,061006,016074,086,11,1,Primaria Incompleta,Mujer,69,0,352.102783203125,Pobre Extremo
Sierra Norte,061006,016074,089,11,1,Primaria Incompleta,Hombre,69,0,352.102783203125,Vulnerable No Pobre
Sierra Norte,061007,016083,002,11,1,Primaria Incompleta,Mujer,63,0,334.858489990234,Pobre No Extremo
Sierra Norte,061007,016083,026,11,1,Primaria Incompleta,Mujer,62,0,334.858489990234,Pobre No Extremo
Sierra Norte,061007,016083,026,11,1,Secundaria Incompleta,Hombre,36,0,334.858489990234,Pobre No Extremo
Sierra Norte,061007,016083,040,11,1,Primaria Incompleta,Mujer,73,0,334.858489990234,Pobre No Extremo
Sierra Norte,061007,016083,040,11,1,Sin Nivel,Mujer,53,0,334.858489990234,Pobre No Extremo
Sierra Norte,061007,016083,040,11,1,Primaria Incompleta,Hombre,52,0,334.858489990234,Pobre No Extremo
Sierra Norte,061007,016083,049,11,1,Primaria Completa,Hombre,56,0,334.858489990234,Vulnerable No Pobre
Sierra Norte,061007,016083,049,11,1,Primaria Incompleta,Mujer,54,0,334.858489990234,Vulnerable No Pobre
Sierra Norte,061007,016083,063,11,1,Primaria Incompleta,Mujer,63,0,334.858489990234,Pobre Extremo
Sierra Norte,061007,016083,063,11,1,Primaria Incompleta,Hombre,71,0,334.858489990234,Pobre Extremo
Sierra Norte,061007,016083,069,11,1,Secundaria Completa,Hombre,44,0,334.858489990234,Vulnerable No Pobre
Sierra Norte,061007,016083,069,11,1,Primaria Incompleta,Mujer,40,0,334.858489990234,Vulnerable No Pobre
Sierra Norte,061007,016131,154,11,1,Primaria Incompleta,Hombre,65,0,352.576293945313,Pobre Extremo
Sierra Norte,061007,016131,154,11,1,Sin Nivel,Mujer,58,0,352.576293945313,Pobre Extremo
Sierra Norte,061007,016131,154,11,1,Primaria Incompleta,Hombre,33,0,352.576293945313,Pobre Extremo
Sierra Norte,061007,016131,154,11,1,Primaria Incompleta,Mujer,26,0,352.576293945313,Pobre Extremo
Sierra Norte,061007,016131,156,11,1,Secundaria Incompleta,Hombre,43,0,352.576293945313,Pobre Extremo
Sierra Norte,061007,016131,156,11,1,Primaria Incompleta,Mujer,42,0,352.576293945313,Pobre Extremo
Sierra Norte,061007,016131,423,11,1,Primaria Completa,Hombre,46,0,352.576293945313,Pobre Extremo
Sierra Norte,061007,016131,423,11,1,Primaria Completa,Mujer,38,0,352.576293945313,Pobre Extremo
Sierra Norte,061007,016131,423,11,0,Secundaria Completa,Mujer,18,0,352.576293945313,Pobre Extremo
Sierra Norte,061007,016131,424,11,1,Primaria Incompleta,Hombre,45,0,352.576293945313,Vulnerable No Pobre
Sierra Norte,061007,016131,424,11,1,Sin Nivel,Mujer,43,0,352.576293945313,Vulnerable No Pobre
Sierra Norte,061007,016131,425,11,1,Primaria Incompleta,Hombre,34,0,352.576293945313,Pobre Extremo
Sierra Norte,061007,016131,425,11,1,Primaria Incompleta,Mujer,28,0,352.576293945313,Pobre Extremo
Sierra Norte,061007,016131,426,11,1,Primaria Incompleta,Hombre,29,0,352.576293945313,Pobre Extremo
Sierra Norte,061007,016131,426,11,1,Primaria Incompleta,Mujer,26,0,352.576293945313,Pobre Extremo
Sierra Norte,061007,016131,427,11,1,Sin Nivel,Hombre,72,0,352.576293945313,Pobre No Extremo
Sierra Norte,061007,016131,427,11,1,Sin Nivel,Mujer,80,0,352.576293945313,Pobre No Extremo
Sierra Norte,061007,016131,428,11,0,Primaria Incompleta,Hombre,76,0,352.576293945313,Pobre Extremo
Sierra Norte,061101,016014,017,11,1,Sin Nivel,Mujer,63,0,487.965240478516,Pobre No Extremo
Sierra Norte,061101,016014,017,11,0,Secundaria Completa,Hombre,41,0,487.965240478516,Pobre No Extremo
Sierra Norte,061101,016014,017,11,1,Secundaria Completa,Mujer,32,0,487.965240478516,Pobre No Extremo
Sierra Norte,061101,016014,017,11,1,Secundaria Completa,Mujer,29,0,487.965240478516,Pobre No Extremo
Sierra Norte,061101,016014,017,11,1,Secundaria Incompleta,Hombre,67,0,487.965240478516,Pobre No Extremo
Sierra Norte,061101,016014,036,11,1,Primaria Incompleta,Mujer,52,0,487.965240478516,Pobre No Extremo
Sierra Norte,061101,016014,073,11,1,Primaria Completa,Hombre,52,0,487.965240478516,Vulnerable No Pobre
Sierra Norte,061101,016014,073,11,0,Primaria Completa,Mujer,52,0,487.965240478516,Vulnerable No Pobre
Sierra Norte,061101,016014,127,11,1,Secundaria Completa,Mujer,57,0,487.965240478516,Pobre No Extremo
Sierra Norte,061101,016014,150,11,1,Primaria Incompleta,Hombre,39,0,487.965240478516,Pobre Extremo
Sierra Norte,061101,016014,150,11,1,Primaria Incompleta,Mujer,44,0,487.965240478516,Pobre Extremo
Sierra Norte,061101,016100,003,11,1,Sin Nivel,Mujer,82,0,334.858489990234,Vulnerable No Pobre
Sierra Norte,061101,016100,007,11,1,Secundaria Completa,Hombre,45,0,334.858489990234,Pobre Extremo
Sierra Norte,061101,016100,007,11,1,Primaria Completa,Mujer,43,0,334.858489990234,Pobre Extremo
Sierra Norte,061101,016100,007,11,0,Secundaria Completa,Hombre,19,0,334.858489990234,Pobre Extremo
Sierra Norte,061101,016100,009,11,1,Primaria Completa,Hombre,62,0,334.858489990234,Pobre No Extremo
Sierra Norte,061101,016100,009,11,0,Primaria Incompleta,Mujer,59,0,334.858489990234,Pobre No Extremo
Sierra Norte,061101,016100,206,11,0,Primaria Completa,Mujer,31,0,334.858489990234,Vulnerable No Pobre
Sierra Norte,061101,016100,227,11,0,Primaria Completa,Hombre,52,1,334.858489990234,Vulnerable No Pobre
Sierra Norte,061101,016100,227,11,1,Sin Nivel,Mujer,52,1,334.858489990234,Vulnerable No Pobre
Sierra Norte,061101,016100,227,11,1,Superior No Universitaria Completa,Mujer,25,1,334.858489990234,Vulnerable No Pobre
Sierra Norte,061101,016100,227,11,1,Superior No Universitaria Incompleta,Mujer,22,1,334.858489990234,Vulnerable No Pobre
Sierra Norte,061103,016086,057,11,1,Sin Nivel,Mujer,90,0,334.858489990234,Vulnerable No Pobre
Sierra Norte,061103,016086,059,11,1,Sin Nivel,Mujer,88,0,334.858489990234,Vulnerable No Pobre
Sierra Norte,061103,016086,060,11,1,Sin Nivel,Mujer,58,0,334.858489990234,Pobre No Extremo
Sierra Norte,061103,016086,137,11,1,Sin Nivel,Mujer,80,0,334.858489990234,Vulnerable No Pobre
Sierra Norte,061103,016086,137,11,1,Superior No Universitaria Completa,Hombre,33,0,334.858489990234,Vulnerable No Pobre
Sierra Norte,061103,016086,138,11,1,Secundaria Incompleta,Hombre,54,0,334.858489990234,Pobre No Extremo
Sierra Norte,061103,016086,138,11,1,Primaria Completa,Mujer,47,0,334.858489990234,Pobre No Extremo
Sierra Norte,061103,016086,138,11,1,Superior Universitaria Incompleta,Hombre,20,0,334.858489990234,Pobre No Extremo
Sierra Norte,061103,016086,139,11,1,Primaria Completa,Hombre,56,0,334.858489990234,Vulnerable No Pobre
Sierra Norte,061103,016086,139,11,1,Sin Nivel,Mujer,54,0,334.858489990234,Vulnerable No Pobre
Sierra Norte,061103,016086,145,11,0,Sin Nivel,Mujer,76,0,334.858489990234,Pobre No Extremo
Sierra Norte,061103,016111,060,11,1,Primaria Completa,Hombre,51,0,352.576293945313,Pobre No Extremo
Sierra Norte,061103,016111,060,11,1,Sin Nivel,Mujer,51,0,352.576293945313,Pobre No Extremo
Sierra Norte,061103,016111,060,11,1,Secundaria Completa,Hombre,28,0,352.576293945313,Pobre No Extremo
Sierra Norte,061103,016111,060,11,1,Secundaria Completa,Hombre,21,0,352.576293945313,Pobre No Extremo
Sierra Norte,061103,016111,121,11,1,Secundaria Completa,Hombre,56,0,352.576293945313,Vulnerable No Pobre
Sierra Norte,061103,016111,121,11,1,Primaria Incompleta,Mujer,47,0,352.576293945313,Vulnerable No Pobre
Sierra Norte,061103,016111,122,11,1,Primaria Completa,Hombre,38,0,352.576293945313,Pobre No Extremo
Sierra Norte,061103,016111,122,11,1,Secundaria Incompleta,Mujer,30,0,352.576293945313,Pobre No Extremo
Sierra Norte,061103,016111,123,11,1,Secundaria Incompleta,Hombre,45,0,352.576293945313,Vulnerable No Pobre
Sierra Norte,061103,016111,123,11,1,Primaria Completa,Mujer,45,0,352.576293945313,Vulnerable No Pobre
Sierra Norte,061103,016111,124,11,1,Primaria Completa,Hombre,56,0,352.576293945313,Vulnerable No Pobre
Sierra Norte,061103,016111,124,11,1,Primaria Completa,Mujer,53,0,352.576293945313,Vulnerable No Pobre
Sierra Norte,061105,016053,009,11,1,Sin Nivel,Mujer,80,0,334.858489990234,Vulnerable No Pobre
Sierra Norte,061105,016053,009,11,1,Superior No Universitaria Completa,Hombre,20,0,334.858489990234,Vulnerable No Pobre
Sierra Norte,061105,016053,017,11,1,Primaria Completa,Hombre,51,0,334.858489990234,Pobre Extremo
Sierra Norte,061105,016053,017,11,1,Primaria Incompleta,Mujer,58,0,334.858489990234,Pobre Extremo
Sierra Norte,061105,016053,027,11,1,Sin Nivel,Hombre,30,0,334.858489990234,Vulnerable No Pobre
Sierra Norte,061105,016053,027,11,1,Secundaria Incompleta,Mujer,27,0,334.858489990234,Vulnerable No Pobre
Sierra Norte,061105,016053,036,11,1,Secundaria Completa,Hombre,58,0,334.858489990234,Vulnerable No Pobre
Sierra Norte,061105,016053,036,11,1,Secundaria Completa,Mujer,59,0,334.858489990234,Vulnerable No Pobre
Sierra Norte,061105,016053,063,11,1,Sin Nivel,Mujer,75,0,334.858489990234,Vulnerable No Pobre
Sierra Norte,061105,016053,084,11,0,Primaria Incompleta,Hombre,82,0,334.858489990234,Pobre Extremo
Sierra Norte,061105,016053,084,11,0,Primaria Incompleta,Mujer,83,0,334.858489990234,Pobre Extremo
Sierra Norte,061105,016053,091,11,1,Secundaria Completa,Hombre,47,0,334.858489990234,Pobre Extremo
Sierra Norte,061105,016053,091,11,1,Secundaria Completa,Mujer,28,0,334.858489990234,Pobre Extremo
Sierra Norte,061111,016064,070,11,1,Primaria Completa,Hombre,64,0,352.102783203125,Vulnerable No Pobre
Sierra Norte,061111,016064,070,11,1,Primaria Completa,Mujer,56,0,352.102783203125,Vulnerable No Pobre
Sierra Norte,061111,016064,071,11,1,Secundaria Completa,Mujer,50,0,352.102783203125,Vulnerable No Pobre
Sierra Norte,061111,016064,071,11,1,Superior Universitaria Completa,Hombre,61,0,352.102783203125,Vulnerable No Pobre
Sierra Norte,061111,016064,071,11,0,Secundaria Completa,Hombre,18,0,352.102783203125,Vulnerable No Pobre
Sierra Norte,061111,016064,072,11,1,Primaria Incompleta,Hombre,59,0,352.102783203125,Pobre No Extremo
Sierra Norte,061111,016064,072,11,1,Primaria Completa,Mujer,58,0,352.102783203125,Pobre No Extremo
Sierra Norte,061111,016064,174,11,1,Primaria Incompleta,Hombre,53,0,352.102783203125,Pobre Extremo
Sierra Norte,061111,016064,174,11,1,Secundaria Incompleta,Mujer,43,0,352.102783203125,Pobre Extremo
Sierra Norte,061111,016064,174,11,1,Secundaria Completa,Hombre,20,0,352.102783203125,Pobre Extremo
Sierra Norte,061111,016064,175,11,1,Primaria Completa,Hombre,64,0,352.102783203125,Pobre Extremo
Sierra Norte,061111,016064,175,11,1,Primaria Incompleta,Mujer,65,0,352.102783203125,Pobre Extremo
Sierra Norte,061111,016064,175,11,1,Secundaria Completa,Hombre,39,0,352.102783203125,Pobre Extremo
Sierra Norte,061111,016064,175,11,1,Primaria Completa,Hombre,33,0,352.102783203125,Pobre Extremo
Sierra Norte,061111,016064,176,11,1,Secundaria Completa,Hombre,39,0,352.102783203125,Pobre Extremo
Sierra Norte,061111,016064,176,11,1,Primaria Completa,Mujer,32,0,352.102783203125,Pobre Extremo
Sierra Norte,061111,016064,177,11,1,Secundaria Completa,Hombre,38,0,352.102783203125,Pobre No Extremo
Sierra Norte,061111,016064,177,11,1,Primaria Completa,Mujer,38,0,352.102783203125,Pobre No Extremo
Sierra Norte,061111,016064,177,11,0,Secundaria Completa,Hombre,18,0,352.102783203125,Pobre No Extremo
Sierra Norte,061111,016064,178,11,1,Primaria Incompleta,Hombre,63,0,352.102783203125,Pobre Extremo
Sierra Norte,061111,016064,178,11,1,Primaria Incompleta,Mujer,59,0,352.102783203125,Pobre Extremo
Sierra Norte,061111,016064,178,11,0,Secundaria Completa,Mujer,38,0,352.102783203125,Pobre Extremo
Sierra Norte,061111,016064,178,11,0,Secundaria Completa,Hombre,52,0,352.102783203125,Pobre Extremo
Sierra Norte,061111,016064,178,11,0,Sin Nivel,Mujer,82,0,352.102783203125,Pobre Extremo
Sierra Norte,061113,016108,037,11,1,Primaria Completa,Mujer,50,0,330.590240478516,Vulnerable No Pobre
Sierra Norte,061113,016108,037,11,1,Primaria Incompleta,Hombre,90,0,330.590240478516,Vulnerable No Pobre
Sierra Norte,061113,016108,038,11,1,Primaria Completa,Hombre,60,0,330.590240478516,Vulnerable No Pobre
Sierra Norte,061113,016108,038,11,1,Primaria Completa,Mujer,56,0,330.590240478516,Vulnerable No Pobre
Sierra Norte,061113,016108,039,11,1,Secundaria Completa,Hombre,63,0,330.590240478516,Pobre No Extremo
Sierra Norte,061113,016108,039,11,1,Primaria Completa,Mujer,45,0,330.590240478516,Pobre No Extremo
Sierra Norte,061113,016108,040,11,1,Primaria Incompleta,Hombre,85,0,330.590240478516,Vulnerable No Pobre
Sierra Norte,061113,016108,040,11,1,Sin Nivel,Mujer,86,0,330.590240478516,Vulnerable No Pobre
Sierra Norte,061113,016108,117,11,1,Secundaria Completa,Hombre,53,0,330.590240478516,Vulnerable No Pobre
Sierra Norte,061113,016108,117,11,1,Secundaria Completa,Mujer,47,0,330.590240478516,Vulnerable No Pobre
Sierra Norte,061113,016108,118,11,1,Secundaria Completa,Hombre,44,0,330.590240478516,Pobre No Extremo
Sierra Norte,061113,016108,118,11,1,Primaria Incompleta,Mujer,40,0,330.590240478516,Pobre No Extremo
Sierra Norte,061113,016108,118,11,1,Secundaria Completa,Hombre,18,0,330.590240478516,Pobre No Extremo
Sierra Norte,061113,016108,119,11,0,Primaria Incompleta,Mujer,62,0,330.590240478516,Pobre Extremo
Sierra Norte,061113,016108,119,11,1,Primaria Completa,Hombre,42,0,330.590240478516,Pobre Extremo
Sierra Norte,061113,016108,119,11,1,Superior No Universitaria Completa,Mujer,26,0,330.590240478516,Pobre Extremo
Sierra Norte,061113,016108,119,11,0,Secundaria Completa,Hombre,38,0,330.590240478516,Pobre Extremo
Sierra Norte,061113,016108,120,11,1,Secundaria Completa,Hombre,46,0,330.590240478516,Pobre No Extremo
Sierra Norte,061113,016108,120,11,1,Secundaria Completa,Mujer,41,0,330.590240478516,Pobre No Extremo
Sierra Norte,061201,016011,011,11,1,Secundaria Completa,Hombre,48,0,544.533813476563,Vulnerable No Pobre
Sierra Norte,061201,016011,011,11,1,Primaria Completa,Mujer,47,0,544.533813476563,Vulnerable No Pobre
Sierra Norte,061201,016011,011,11,1,Superior Universitaria Incompleta,Hombre,19,0,544.533813476563,Vulnerable No Pobre
Sierra Norte,061201,016011,047,11,1,Secundaria Completa,Hombre,54,0,544.533813476563,Vulnerable No Pobre
Sierra Norte,061201,016011,047,11,1,Primaria Completa,Mujer,56,0,544.533813476563,Vulnerable No Pobre
Sierra Norte,061201,016011,047,11,1,Superior Universitaria Completa,Mujer,27,0,544.533813476563,Vulnerable No Pobre
Sierra Norte,061201,016011,064,11,0,Secundaria Incompleta,Hombre,78,0,544.533813476563,Vulnerable No Pobre
Sierra Norte,061201,016011,064,11,1,Secundaria Incompleta,Mujer,69,0,544.533813476563,Vulnerable No Pobre
Sierra Norte,061201,016011,082,11,0,Primaria Incompleta,Hombre,85,0,544.533813476563,Vulnerable No Pobre
Sierra Norte,061201,016011,082,11,0,Primaria Incompleta,Mujer,86,0,544.533813476563,Vulnerable No Pobre
Sierra Norte,061201,016011,082,11,0,Superior Universitaria Incompleta,Hombre,24,0,544.533813476563,Vulnerable No Pobre
Sierra Norte,061201,016048,085,11,1,Primaria Incompleta,Mujer,45,0,352.102783203125,Pobre Extremo
Sierra Norte,061201,016048,085,11,1,Primaria Incompleta,Mujer,51,0,352.102783203125,Pobre Extremo
Sierra Norte,061201,016048,086,11,1,Primaria Completa,Mujer,59,0,352.102783203125,Vulnerable No Pobre
Sierra Norte,061201,016048,177,11,1,Sin Nivel,Mujer,49,0,352.102783203125,Vulnerable No Pobre
Sierra Norte,061201,016048,178,11,1,Sin Nivel,Mujer,83,0,352.102783203125,Pobre No Extremo
Sierra Norte,061201,016048,178,11,1,Sin Nivel,Hombre,49,0,352.102783203125,Pobre No Extremo
Sierra Norte,061201,016048,179,11,1,Secundaria Completa,Hombre,42,0,352.102783203125,Vulnerable No Pobre
Sierra Norte,061201,016048,179,11,1,Secundaria Completa,Mujer,41,0,352.102783203125,Vulnerable No Pobre
Sierra Norte,061201,016048,180,11,1,Primaria Completa,Hombre,61,0,352.102783203125,Pobre No Extremo
Sierra Norte,061201,016048,180,11,1,Sin Nivel,Mujer,62,0,352.102783203125,Pobre No Extremo
Sierra Norte,061201,016115,041,11,1,Primaria Incompleta,Mujer,56,0,330.590240478516,Vulnerable No Pobre
Sierra Norte,061201,016115,041,11,1,Superior No Universitaria Incompleta,Hombre,19,0,330.590240478516,Vulnerable No Pobre
Sierra Norte,061201,016115,042,11,1,Primaria Incompleta,Hombre,76,0,330.590240478516,Vulnerable No Pobre
Sierra Norte,061201,016115,042,11,1,Sin Nivel,Mujer,82,0,330.590240478516,Vulnerable No Pobre
Sierra Norte,061201,016115,043,11,1,Primaria Completa,Mujer,47,0,330.590240478516,Vulnerable No Pobre
Sierra Norte,061201,016115,043,11,1,Superior No Universitaria Completa,Hombre,53,0,330.590240478516,Vulnerable No Pobre
Sierra Norte,061201,016115,044,11,1,Primaria Incompleta,Hombre,56,0,330.590240478516,Vulnerable No Pobre
Sierra Norte,061201,016115,244,11,1,Primaria Incompleta,Mujer,49,0,330.590240478516,Vulnerable No Pobre
Sierra Norte,061201,016115,244,11,1,Secundaria Completa,Hombre,21,0,330.590240478516,Vulnerable No Pobre
Sierra Norte,061201,016115,245,11,1,Primaria Incompleta,Mujer,74,0,330.590240478516,Vulnerable No Pobre
Sierra Norte,061201,016115,246,11,1,Primaria Incompleta,Hombre,88,0,330.590240478516,Pobre Extremo
Sierra Norte,061201,016115,246,11,1,Primaria Incompleta,Mujer,79,0,330.590240478516,Pobre Extremo
Sierra Norte,061201,016115,246,11,1,Superior No Universitaria Completa,Mujer,44,0,330.590240478516,Pobre Extremo
Sierra Norte,061201,016115,248,11,1,Secundaria Incompleta,Mujer,48,0,330.590240478516,Vulnerable No Pobre
Sierra Norte,061201,016115,248,11,1,Secundaria Completa,Mujer,18,0,330.590240478516,Vulnerable No Pobre
Sierra Norte,061201,020605,033,11,1,Primaria Completa,Mujer,46,0,330.590240478516,Pobre No Extremo
Sierra Norte,061201,020605,033,11,0,Superior No Universitaria Completa,Mujer,25,0,330.590240478516,Pobre No Extremo
Sierra Norte,061201,020605,035,11,1,Primaria Incompleta,Hombre,79,0,330.590240478516,Pobre No Extremo
